"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770085900825018426","Tue Mar 19 13:52:20 +0000 2024","0","bye scarlet kmu terlalu mahal. aku mau timses nya originote saja. pye pye https://t.co/uibEm8TH3q","1770085900825018426","https://pbs.twimg.com/media/GJCbvnSaAAAc9-5.jpg","","in","","0","2","0","https://twitter.com/p0werpuffgurl1/status/1770085900825018426","1726996122114359296","p0werpuffgurl1"
"1772256310307729919","Mon Mar 25 17:39:56 +0000 2024","12","@ohmybeautybank gaaaa! ini perih bgt asli udh coba pakenya dikit2 dan ujung aplikatornya doang tetep perih gakuat parah gue kasih ke temen akhirnya nyobain the originote baru mempan dia lebih enak karena water base udh repurchase 4 kali https://t.co/JFtZQbvtQB","1772317506595647818","https://pbs.twimg.com/media/GJiJW92aQAAiGnZ.jpg","ohmybeautybank","in","","0","4","0","https://twitter.com/versusvani/status/1772317506595647818","588025874","versusvani"
"1769640212987367857","Mon Mar 18 08:21:19 +0000 2024","0","wts micellar water the originote 30k aja baru dipake 5-10% #wts #zonauang https://t.co/zOfep2dNaE","1769640212987367857","https://pbs.twimg.com/media/GI8GX-PbgAABMGM.jpg","","in","","0","1","0","https://twitter.com/bbaemour/status/1769640212987367857","1682367658094907396","bbaemour"
"1772413588713480477","Tue Mar 26 00:01:44 +0000 2024","0","guys mending micella water facetology atau the originote ya? tolong minta reviewnya dong mau co bingung banget antara dua ini huhu https://t.co/4npytWreVT","1772413588713480477","https://pbs.twimg.com/media/GJjgwjzaMAANT_E.jpg","","in","EXO PLANET ","0","5","0","https://twitter.com/sehunielof_/status/1772413588713480477","1254462285428359168","sehunielof_"
"1769738178762875210","Mon Mar 18 14:50:36 +0000 2024","0","beli serum the originote lama bgt nyampenya","1769738178762875210","","","in","vk","0","1","0","https://twitter.com/tamparjeki/status/1769738178762875210","1328185941110898688","tamparjeki"
"1772256310307729919","Mon Mar 25 17:08:38 +0000 2024","46","@ohmybeautybank mau honest review gue blm prnah pake ini tp pernah pake yg originote. beneran ga boong gue pake sebulanan bulmat gue lgsg pnjang lg setelah sebelumnya patah habis gegara penjepit bulmat miniso smp mua notice bulmat gue bagus katanya panjang doi jg minta spill serumnya wkwkwk","1772309628770025980","","ohmybeautybank","in","Indonesia","1","5","2","https://twitter.com/heisunsunny/status/1772309628770025980","1270884887717752832","heisunsunny"
"1772287348333588811","Mon Mar 25 15:40:06 +0000 2024","0","user the originote ada yang bisa ditanya-tanya ga yaaa ","1772287348333588811","","","in","","0","2","0","https://twitter.com/satoornuzexx/status/1772287348333588811","1145802356644122624","satoornuzexx"
"1771258087871054008","Fri Mar 22 19:30:11 +0000 2024","0","cosrx bagus bgt ya bjir lah takut gabisa balik ke originote","1771258087871054008","","","in","","0","1","0","https://twitter.com/wheresaitch/status/1771258087871054008","1004213125464219649","wheresaitch"
"1770076428459204774","Tue Mar 19 13:14:41 +0000 2024","4","The originote micellar water ukuran gede loh 300 ml cuma 35rb an combo kode GLOW24DM https://t.co/7CHIgAmsYn https://t.co/dqYv8jqEg0","1770076428459204774","https://pbs.twimg.com/media/GJCTHgBaYAA_B4d.jpg","","in","","0","0","1","https://twitter.com/pemburupromo28/status/1770076428459204774","2384473045","pemburupromo28"
"1769646147226972199","Mon Mar 18 08:44:54 +0000 2024","0","MW ORIGINOTE ENAK BGT DI MUKAAA","1769646147226972199","","","in","","0","2","0","https://twitter.com/radiohcead/status/1769646147226972199","1343487443547213824","radiohcead"
"1769791238109090099","Mon Mar 18 18:21:26 +0000 2024","1","gue abis exfo td pake clay masknya the originote TBTB JERAWAT LANGSUNG MUNCUL FAK WKWKKWWK","1769791238109090099","","","in","akun f1","0","1","0","https://twitter.com/pileoftissues/status/1769791238109090099","1214118204861059072","pileoftissues"
"1771039795416056213","Fri Mar 22 05:02:46 +0000 2024","1","micellar water originote enak parah woy mana gede ","1771039795416056213","","","in","atsumu's","0","1","0","https://twitter.com/notmefrgt/status/1771039795416056213","1351048394853257221","notmefrgt"
"1770007667345650047","Wed Mar 20 10:24:29 +0000 2024","11","Lanzuut aku pake cream blush buat blush dalem. Pilih yang warnanya peach pink gini biar muka lebih seger. Pakenya tipis aja dulu kalo kurang baru build lagi~ Btw cushion The Originote ditimpa cream product di atasnya pun dia gak geser samsek gak yang jadi keangkat gituu! https://t.co/e0WKu3aRcx","1770395985015165390","https://pbs.twimg.com/ext_tw_video_thumb/1770395898696323072/pu/img/204Nb3rWLl0G6O1X.jpg","gitaskinjournal","in","denaakhalis@gmail.com","0","1","3","https://twitter.com/gitaskinjournal/status/1770395985015165390","1307942283543625728","gitaskinjournal"
"1770499319201959981","Wed Mar 20 17:15:06 +0000 2024","5","Photoism ni originate dari Korea. Harga negara asal diorang pun baru 7k won. Klu convert dlm RM24.80. ni harga negara lain klu converted into Malaysian Ringgit. Bapak la jauh gila beza nak cekik darah user ke apa ? Bawak masuk Malaysia igt nk supplykan demand tapi cehhhh https://t.co/onz1G9orSn","1770499319201959981","https://pbs.twimg.com/media/GJITvs5bQAAsOtV.jpg","","in","Translator : ENG | 한국어 📌","0","0","2","https://twitter.com/meowulf_/status/1770499319201959981","2834838841","meowulf_"
"1772205295999328562","Mon Mar 25 10:14:03 +0000 2024","22","test wear cushion originote valid emang bagus makin sore bukannya kusam malah nambah cakep? trs the only cream blush lokal yg bnr2 tahan sehariaaaaaaan pollllllll itu sejauh ini cuma mop punya https://t.co/o98CypwrLA","1772205295999328562","https://pbs.twimg.com/media/GJgjRunawAAsubf.jpg","","in","Bandung, Jawa Barat","1","0","13","https://twitter.com/skinatvelvet/status/1772205295999328562","249492333","skinatvelvet"
"1769696400781054047","Mon Mar 18 15:13:20 +0000 2024","87","step 1 pake compexion! ak pake cushion the originote‍️ ini coveragenya mantep banget kebetulan aku lagi ada beberapa PIH makanya cocok banget pake inii soalnya one tap udah cover seluruh wajah.. blendnya pelan2 aja dia gampang ko ga ngeblok.. sabar aja ngeblendnya jgn buru2 https://t.co/NUDo9H82y0","1769743897570201750","https://pbs.twimg.com/ext_tw_video_thumb/1769743841169690624/pu/img/NAIOtr5CMYtdZR8w.jpg","cryingbubbies","in","Bandung, Jawa Barat","0","2","2","https://twitter.com/cryingbubbies/status/1769743897570201750","1277277848290471936","cryingbubbies"
"1771122594034622871","Fri Mar 22 11:23:05 +0000 2024","0"," untuk kedua mw ini dari segi remover kalo eyeliner bisa keangkat tapi kalo untuk maskara waterproof masih ada sisa sisa sedikit dan menurutku itu normal ya better kalo mau bersihin maskara pake oil base aja. the originote sea makeup https://t.co/WiwWkpSQ9L","1771135505733927073","https://pbs.twimg.com/amplify_video_thumb/1771135151130775553/img/IAncdllWCsWRMdKb.jpg","imutorgnya","in","","0","1","0","https://twitter.com/imutorgnya/status/1771135505733927073","1378830902801752065","imutorgnya"
"1769367600885293308","Sun Mar 17 14:18:03 +0000 2024","1","Wts Preloved The Originote Cushion Harga 55k Shade : Light Warm Alasan jual karena salah shade baru dipake dua tap-tap buat semuka. Link oren https://t.co/EVCuzoTsGw Ada shopee video cari aja di profilku. #zonajajan #zonaBA #zonaBU #zonauang https://t.co/oavKqDy8WY","1769367600885293308","https://pbs.twimg.com/media/GI4OdDuaQAALwWJ.jpg","","in","","0","3","0","https://twitter.com/yuksinijajand/status/1769367600885293308","1705766923353690112","yuksinijajand"
"1769558469903061380","Mon Mar 18 02:56:30 +0000 2024","1","[PRELOVED] the Originote: Toner Serum Moisturizer Lip Oil Serum NEGOTIABLE Tembalang Semarang Jawa Tengah https://t.co/INwQY4JI8d https://t.co/GEuuqm3Ooq","1769558469903061380","https://pbs.twimg.com/media/GI66TfUaYAAdPp0.jpg","","in","he/him","1","1","0","https://twitter.com/cartiercaratt/status/1769558469903061380","1582023264431648768","cartiercaratt"
"1769878396983800016","Tue Mar 19 00:07:47 +0000 2024","0","ORIGINOTE SEMOGA ELU KAGA DRAMA ","1769878396983800016","","","in","⁺₊𐦍₊⁺","0","0","0","https://twitter.com/cravnitea/status/1769878396983800016","1081587337056858116","cravnitea"
"1770217447683215826","Tue Mar 19 22:35:03 +0000 2024","0","sunscreen originote bagus bgt ngurangin bruntusan","1770217447683215826","","","in","","0","1","0","https://twitter.com/halopapulici/status/1770217447683215826","1261868147700686848","halopapulici"
"1770406087499599912","Wed Mar 20 11:04:38 +0000 2024","0","Sunscreen spraynya originote perih bgt di mata anj seharian mata w berair krn perih apalagi pas td lg kelas bener2 nyiksa bgtttt","1770406087499599912","","","in","","0","3","0","https://twitter.com/bokunopigo/status/1770406087499599912","1679046806918037505","bokunopigo"
"1770685520944697824","Thu Mar 21 05:35:00 +0000 2024","6","Mayan sekale pas bgt stock abis hehe tadi fs jam 12 keknya masih fs the originote df https://t.co/WWmOozG41K","1770685520944697824","https://pbs.twimg.com/media/GJK8nAga8AAHpFC.jpg","","in","Join Channel Tele 👇🏻","0","0","0","https://twitter.com/discountfess/status/1770685520944697824","1251407687650177025","discountfess"
"1770749837283070296","Thu Mar 21 09:50:34 +0000 2024","0","Ngiler cushion originote wkwk","1770749837283070296","","","in","","0","0","0","https://twitter.com/honnezee/status/1770749837283070296","1762246134716923904","honnezee"
"1764575399043022933","Tue Mar 19 22:52:00 +0000 2024","1","selasa 19 maret 2024 1 paket shopee + 1 reseller alhamdulillah https://t.co/tLA1w4Sjqn","1770221715886575690","https://pbs.twimg.com/media/GJEXNfka0AAeuIc.jpg","anytimeuneed_","in","","0","1","0","https://twitter.com/anytimeuneed_/status/1770221715886575690","1602791792751284224","anytimeuneed_"
"1771076406518161476","Fri Mar 22 07:28:14 +0000 2024","0","shocked bgt cushion the originote bagus bgt untuk first impression","1771076406518161476","","","in","Indonesia","0","1","0","https://twitter.com/cieldesoleille/status/1771076406518161476","856744393797124096","cieldesoleille"
"1770072582089503134","Tue Mar 19 12:59:24 +0000 2024","0","gais kalian kalau yg mau beli originote di jangan di toko BeautyBestieYou itu KW gaiss di produknya emg review ⭐5 semua tapi tenyata yang ⭐1 tuh di hide https://t.co/o1EPmQKq5q","1770072582089503134","https://pbs.twimg.com/media/GJCPnWna8AAvPFJ.jpg","","in","","0","0","0","https://twitter.com/fickleas_uare/status/1770072582089503134","1204722376232955904","fickleas_uare"
"1769724957653647663","Mon Mar 18 13:58:04 +0000 2024","0","pengen pindah mois ke originote brightening gi bokek abiss:((","1769724957653647663","","","in","","0","1","0","https://twitter.com/pancigosonk_/status/1769724957653647663","1537588304278745089","pancigosonk_"
"1772143145741938923","Mon Mar 25 06:07:05 +0000 2024","0","Jual cushion the originote shade medium neutral. Baru banget beli. Baru nyoba tapi kegelapan ga ketolong banget. 80rb aja #theoriginote #cushion #jualcushion https://t.co/6OLreE0cRs","1772143145741938923","https://pbs.twimg.com/media/GJfqxo_agAABnVj.jpg","","in","","0","0","0","https://twitter.com/sapikokterbang/status/1772143145741938923","1405416666381504520","sapikokterbang"
"1770808697674973186","Thu Mar 21 13:44:28 +0000 2024","0","The originote atau skintific CUUUYYYYY ","1770808697674973186","","","in","Kamisato Estate","1","0","0","https://twitter.com/tighnacry/status/1770808697674973186","1233697162925494272","tighnacry"
"1770970808422445249","Fri Mar 22 00:44:16 +0000 2024","2","@unnesmenfess Serum Avoskin baru di pake 3 kali ya sesuai pict kondisinya ED di 11/24 (35k) Serum Npure ED 01/26 (20k) Serum Originote retinol ED 14/02/26 (30k) https://t.co/xrJYjP38AM","1770974743866536304","https://pbs.twimg.com/media/GJPEJLMaEAA33cY.jpg","unnesmenfess","in","Rembang, Indonesia","0","5","0","https://twitter.com/niamnurrrkh/status/1770974743866536304","1169425397668147200","niamnurrrkh"
"1770085918046916729","Sat Mar 23 02:16:16 +0000 2024","0","@berrypeachsweet Kak mw originote masii ada ga??","1771360284663599319","","berrypeachsweet","in","","0","1","0","https://twitter.com/cheszee_/status/1771360284663599319","1553250053464403968","cheszee_"
"1770839058727465256","Thu Mar 21 15:58:13 +0000 2024","1","@undipmenfess bisa sopi !!! The Originote 32k ajaaaa https://t.co/hjcoTAKOx7","1770842357061025912","https://pbs.twimg.com/media/GJNLvILWgAAk-v4.jpg","undipmenfess","in","","0","2","0","https://twitter.com/ohsnnie/status/1770842357061025912","2538773035","ohsnnie"
"1769589659766833358","Mon Mar 18 05:00:26 +0000 2024","0","babi juga ni originote gw mau hemat tp dia bikin promo b1g1 tapi sbnrnya gw lagi ga butuh gt tapi kyk lumayan bgt?!","1769589659766833358","","","in","","0","1","0","https://twitter.com/poyukoyuu/status/1769589659766833358","1532152609624436736","poyukoyuu"
"1771790801955082252","Sun Mar 24 06:47:20 +0000 2024","0","TONER ORIGINOTE CICA masih segel yak https://t.co/0kM579yIlo","1771790889137938814","https://pbs.twimg.com/media/GJaqaUSbEAA9wne.jpg","jeecyco","in","","0","1","0","https://twitter.com/jeecyco/status/1771790889137938814","1500085817267863559","jeecyco"
"1770458854792511616","Wed Mar 20 14:34:19 +0000 2024","0","Lip oilnya originote bagus banget","1770458854792511616","","","in","itoshi rin's heart","0","0","0","https://twitter.com/LiemmSiau/status/1770458854792511616","1680068560784334850","LiemmSiau"
"1769775869550043326","Mon Mar 18 17:20:22 +0000 2024","0","AHA BHA originote enak bgt woy pen w makan lmlm ky manis bgt","1769775869550043326","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/amekirano/status/1769775869550043326","990492757868167168","amekirano"
"1771142427900019011","Fri Mar 22 11:56:59 +0000 2024","8"," Buat ngebersihin make up mantul yang mana bil? Dua-duanya oke yaa buat ngehapus make up effortless juga sea make up lebih cepet ngebersihinnya sedangkan the originote daya bersihnya lebih oke. Tapi untuk maskara yang bener-bener waterproof dua mw gentong ini harus dipake https://t.co/YSK6QSAAPD","1771144036386299938","https://pbs.twimg.com/ext_tw_video_thumb/1771143968241373184/pu/img/TzWhPhk7jaFPDTM-.jpg","sayang9g","in","Indonesia","0","1","0","https://twitter.com/sayang9g/status/1771144036386299938","1284527327573979136","sayang9g"
"1769534262984798496","Mon Mar 18 01:20:19 +0000 2024","0","sunscreennya the originote baunya gaenak anjir","1769534262984798496","","","in","","0","1","0","https://twitter.com/stoppptalkingg/status/1769534262984798496","1120326085621583873","stoppptalkingg"
"1769625651101999339","Mon Mar 18 07:23:27 +0000 2024","0","baru tau owner the originote dosen kecantikkan anjir","1769625651101999339","","","in","","0","0","0","https://twitter.com/beevvide/status/1769625651101999339","1697575238694006784","beevvide"
"1772167842437214239","Mon Mar 25 07:45:13 +0000 2024","0","Sedih bgt ga cocok sama fw the originote :(","1772167842437214239","","","in","Tangerang, Indonesia","0","0","0","https://twitter.com/fitadisinii/status/1772167842437214239","1642775878756360192","fitadisinii"
"1771124718856446288","Fri Mar 22 10:40:13 +0000 2024","0","Aku suudaon sama originote gang bikin muka w tambah kek pulu pulu","1771124718856446288","","","in","","0","0","0","https://twitter.com/Gayatrirumi_/status/1771124718856446288","1529984088995598336","Gayatrirumi_"
"1771422862563529145","Sat Mar 23 06:24:56 +0000 2024","0","The originote moisturizernya gak cocok. Hueng. Baru juga sekali oles dikit dah merah.","1771422862563529145","","","in","she / her, 20↑. ","0","0","0","https://twitter.com/godsprefere/status/1771422862563529145","1709424015415402496","godsprefere"
"1769719184681005130","Mon Mar 18 13:56:35 +0000 2024","0","@chogeumgyu kak belum??","1769724584238940476","","chogeumgyu","in","","0","2","0","https://twitter.com/anytimeuneed_/status/1769724584238940476","1602791792751284224","anytimeuneed_"
"1772371457252765715","Mon Mar 25 21:14:19 +0000 2024","0","Cepett originote 70rb dapet 4 https://t.co/zd9RbahrHT https://t.co/JWxi33eofm","1772371457252765715","https://pbs.twimg.com/media/GJi6cXDaQAA7BNF.jpg","","in","","0","0","0","https://twitter.com/5Reskyikky/status/1772371457252765715","1574717739008020482","5Reskyikky"
"1771280032033378634","Fri Mar 22 20:57:23 +0000 2024","0","WTS preloved skincare the originote Hyalucera moisturizer (25k) Serum vitamin c isi sekitar 60% (20k) H-llow clarifying toner isi sekitar 50% (10k) TAKE ALL 50K dijual karna udh ga kepake beli di official storenya co . #preloved the originote https://t.co/q0aQm3HQ0A","1771280032033378634","https://pbs.twimg.com/media/GJTZpHRXUAA8T_g.jpg","","in","","0","1","0","https://twitter.com/sedatedo/status/1771280032033378634","1734346613781680128","sedatedo"
"1771012276730114264","Fri Mar 22 03:13:25 +0000 2024","0","pertama kali nyobain micellar water ini langsung suka banget maskara yang waterproof langsung ke angkat sema. biasanya harus pake cleansing balm dulu baru keangkat ini cukup pake micellar water nya the originote aja https://t.co/RnBK9WN6MB","1771012276730114264","https://pbs.twimg.com/media/GJPmOHKbkAA70mT.jpg","","in","","0","1","0","https://twitter.com/skysides_/status/1771012276730114264","1666950372202799104","skysides_"
"1771910001965334934","Sun Mar 24 14:40:39 +0000 2024","0","cushion originote mmf ak sempet suudzon ternyata km bagus bgt bjirr","1771910001965334934","","","in","hoshi's","0","2","0","https://twitter.com/mrskwcn/status/1771910001965334934","1656484477710000128","mrskwcn"
"1770721500242346312","Thu Mar 21 07:59:27 +0000 2024","4","yuuu the moment of truth yups pas banget kan shade light neutral di kulit aku gak kegelapan gak abu abu AAAAAA NYATU DAN KAWIN BANGET SAMA KULITKU BEST BANGET CUSHION ORIGINOTE https://t.co/W5wqZ1W0gX","1770721870532190706","https://pbs.twimg.com/amplify_video_thumb/1770721739208613888/img/mperzdYCoKnDyYyU.jpg","skingoldenhour","in","santiapriani604@gmail.com","1","1","1","https://twitter.com/skingoldenhour/status/1770721870532190706","1279933889574666241","skingoldenhour"
"1771480919871778967","Sat Mar 23 10:15:38 +0000 2024","0","mau ganti pelembab dari rumah apa coba originote ya dahlah balik emina aja tapi kayaknya madame gie juga bagus ujung²nya sampe tempat ya originote ","1771480919871778967","","","in","East Java, Indonesia","0","1","0","https://twitter.com/dartleen/status/1771480919871778967","1546189781800955904","dartleen"
"1771192481658372365","Fri Mar 22 15:09:29 +0000 2024","0","Yang belum nyobain the originote cobain deh sekarang mumpung lagi promo","1771192481658372365","","","in","","0","1","0","https://twitter.com/Kiarulan180114/status/1771192481658372365","1754054989520285696","Kiarulan180114"
"1771919347642253458","Sun Mar 24 15:17:47 +0000 2024","0","Apa gua harus coba sepaket originote? :&lt; facial wash blm nemu yg oke. Skrg ini pake cleveru dbilang cocok sih cocok tapi ga bikin ada perubahan :&lt;","1771919347642253458","","","in","🔞 ","0","0","0","https://twitter.com/icesugaru/status/1771919347642253458","1449737347847782400","icesugaru"
